188,tfox,Roodel,Cheryl,Fernandez,Female,cfernandez@skiba.gov,Inglewood,119.228.88.251,1957/01/22,28626.1,3557901532491941,jcb
189,cking,Brainbox,Earl,Montgomery,Female,emontgomery@babbleopia.gov,Anderson,179.216.66.206,1971/09/26,39099.06,4844513341537698,visa-electron
190,sruiz,Mita,Justin,Bennett,Male,jbennett@aimbu.info,Bradbury,57.171.149.199,1952/10/22,32836.7,3562382661912523,jcb
191,bwilliamson,Vinte,Jennifer,Dunn,Male,jdunn@topicblab.edu,Fairfax,198.195.52.136,1988/08/18,7637.02,677125324760372903,laser
192,eflores,LiveZ,Susan,Bailey,Female,sbailey@kanoodle.biz,Cotati,226.233.39.210,1957/06/27,25357.59,3584794891656767,jcb
193,rharrison,Youopia,Christopher,Stanley,Female,cstanley@yodoo.info,Piedmont,232.167.91.118,1950/10/24,29407.15,4041595343484,visa
194,pblack,Babbleopia,Charles,Rogers,Male,crogers@skimia.com,Grass Valley,170.191.42.189,1981/08/23,45034.23,30093270071813,diners-club-carte-blanche
195,jgardner,Yodel,Clarence,Payne,Female,cpayne@katz.com,Lakeport,159.120.39.142,1971/06/22,27864.17,3569785499047168,jcb
196,cstanley,Quimba,Ann,Porter,Male,aporter@nlounge.net,Bell,207.97.212.228,1982/11/02,11354.45,30380228899357,diners-club-carte-blanche
197,ggarza,Demizz,Jacqueline,Sims,Female,jsims@mudo.mil,Colfax,117.158.99.91,1973/06/10,22682.18,6396124270137836,instapayment
198,rdunn,Eimbee,Steve,Fox,Male,sfox@brainsphere.mil,Merced,75.154.191.79,1987/10/07,24653.17,3547048844929185,jcb
199,ehernandez,Topiclounge,Russell,Boyd,Female,rboyd@jaxnation.biz,South Pasadena,7.237.110.142,1988/09/03,9290.4,502003828753787866,maestro
200,hclark,Kwideo,Chris,Marshall,Female,cmarshall@yabox.mil,Oxnard,25.90.25.127,1966/10/14,45093.65,36604335178296,diners-club-international
201,gedwards,Skidoo,Doris,Harris,Female,dharris@zoomcast.gov,Riverside,51.184.23.251,1971/09/28,12787.6,4818693571961,visa
202,klopez,Riffpath,Sara,Reed,Male,sreed@devbug.biz,Orinda,122.186.36.180,1951/10/09,8880.79,5010128433475106,mastercard
203,jrobinson,Teklist,Donald,Kelley,Male,dkelley@mybuzz.org,Atwater,70.127.142.58,1973/06/11,49465.06,201660089220915,diners-club-enroute
204,welliott,Meezzy,Adam,Wallace,Male,awallace@agivu.net,Covina,25.226.23.49,1986/01/25,26035.68,3582644169485179,jcb
205,tbrooks,Yakijo,Catherine,Sims,Female,csims@kwinu.biz,Montebello,182.98.143.64,1967/04/01,27977.31,560222360650063327,china-unionpay
206,sperez,Thoughtstorm,Paul,Banks,Female,pbanks@feedfish.name,Ventura,160.144.85.73,1960/08/18,46729.14,5414876194850535,diners-club-us-ca
207,agarcia,Vinder,Peter,Gutierrez,Male,pgutierrez@shuffledrive.name,Millbrae,59.49.121.24,1984/02/10,48478.59,5610309384432817,bankcard
208,jking,Gevee,Lisa,Moreno,Male,lmoreno@eimbee.biz,Mission Viejo,97.213.108.30,1979/05/12,22487.65,3539096761947672,jcb
209,agardner,Agivu,Eric,Stanley,Female,estanley@jabbercube.gov,Auburn,87.97.46.21,1973/02/04,42747.57,5420174382098089,mastercard
210,mhayes,Photobean,Antonio,Edwards,Male,aedwards@kazu.mil,Lodi,116.52.111.71,1975/05/24,1288.97,3575175732852024,jcb
211,gkim,Zoonoodle,Kathryn,Burns,Male,kburns@meemm.org,Indian Wells,66.166.6.119,1979/09/12,37116.62,3566253178392762,jcb
212,pbowman,Abata,Kelly,White,Male,kwhite@feedspan.name,Newark,201.81.74.217,1964/09/15,23760.04,4017957986142408,visa
213,cperkins,Babbleopia,Janice,Williamson,Male,jwilliamson@mymm.info,Simi Valley,179.169.78.79,1963/08/18,41769.82,201528193740724,diners-club-enroute
214,gadams,Janyx,Irene,Nichols,Male,inichols@zoovu.biz,Santa Clarita,221.27.122.76,1981/06/21,47476.43,3566988507227466,jcb
215,ajackson,Meembee,Steve,Bradley,Female,sbradley@jetwire.org,Camarillo,55.188.74.204,1984/05/25,14697.37,5048372590859688,mastercard
216,hcampbell,Blogpad,Henry,Griffin,Female,hgriffin@jamia.name,Angels Camp,0.125.171.44,1957/07/14,9844.96,63043761870243783,laser
217,jlee,Meembee,Evelyn,Castillo,Male,ecastillo@talane.edu,East Palo Alto,246.16.101.24,1978/09/11,35048.58,5002359328723959,mastercard
218,jharper,Yakijo,David,Cook,Female,dcook@meemm.com,San Fernando,193.2.98.30,1957/02/02,3087.48,30242080851621,diners-club-carte-blanche
219,aclark,Roomm,Timothy,Gray,Female,tgray@blogxs.org,Rialto,17.231.36.215,1986/02/07,3594.85,3586396209520731,jcb
220,rjames,Linkbridge,James,Rogers,Male,jrogers@shuffledrive.edu,Montague,241.37.61.26,1965/04/02,13364.25,4041590350211,visa
221,dhenderson,Einti,Louis,Mason,Female,lmason@geba.biz,Oakland,153.251.253.229,1970/01/24,38466.15,5010120896648501,mastercard
222,sruiz,Divape,Ashley,Rodriguez,Female,arodriguez@quire.gov,Monrovia,176.11.129.74,1989/10/17,24790.93,503881327225346018,maestro
223,jcrawford,Flashpoint,Craig,Bailey,Female,cbailey@brightdog.name,Livermore,22.124.244.178,1989/11/12,3707.56,5010127781880792,mastercard
224,swalker,Voonder,Victor,Washington,Male,vwashington@edgeclub.biz,Calimesa,28.171.16.93,1983/04/06,50584.0,5602246271111148,bankcard
225,hmiller,Quimm,Robin,Alexander,Female,ralexander@fivechat.edu,Seaside,17.32.221.229,1971/01/08,31736.7,5494703297320237,mastercard
226,eking,Jabbersphere,Howard,Graham,Male,hgraham@kwideo.gov,Newman,161.131.201.170,1971/12/04,26311.72,3573482604549957,jcb
227,tprice,Wordify,Terry,Powell,Female,tpowell@wikizz.biz,San Francisco,208.236.134.43,1952/11/10,29727.54,4017951461526011,visa
228,lsimmons,Rhynyx,Sharon,Arnold,Female,sarnold@meevee.com,Jackson,250.253.113.219,1982/02/06,14801.05,4041372848163255,visa
229,fbanks,Oba,Brandon,Gonzales,Male,bgonzales@meemm.org,Susanville,227.34.223.148,1957/04/01,7086.0,5323245685136095,mastercard
230,mhoward,Katz,Bruce,Robinson,Male,brobinson@buzzbean.edu,Del Rey Oaks,201.15.98.161,1986/08/26,20647.06,3540676154290595,jcb
231,hblack,Jayo,Susan,Hawkins,Male,shawkins@shuffledrive.name,Mammoth Lakes,223.186.255.224,1951/02/03,18026.69,201629408221300,diners-club-enroute
232,djenkins,Kwimbee,Fred,Peterson,Male,fpeterson@yombu.biz,Rocklin,11.183.29.223,1969/04/23,34885.12,201818071695698,diners-club-enroute
233,harnold,Zoomdog,Edward,Bowman,Female,ebowman@thoughtmix.com,Richmond,86.184.179.225,1983/02/12,29211.44,490541695923892075,switch
234,mholmes,Thoughtworks,Robert,Richards,Male,rrichards@buzzster.info,Santa Ana,11.77.45.3,1984/09/05,4829.1,371645779814717,americanexpress
235,wgeorge,Realcube,Kelly,Cruz,Male,kcruz@edgeclub.name,Fullerton,181.75.231.1,1959/01/09,17946.9,3557244330841037,jcb
236,rhawkins,Gabcube,Emily,Jones,Male,ejones@livez.gov,Fort Bragg,195.2.20.7,1963/08/24,7021.78,3588266456291096,jcb
237,shayes,Gevee,Matthew,Gonzales,Female,mgonzales@twitternation.name,Modesto,241.201.11.157,1964/02/11,39847.64,201607788516192,diners-club-enroute
238,tkelly,Topiczoom,Louise,Thomas,Male,lthomas@twinder.com,Kingsburg,225.9.249.94,1987/12/09,5790.95,4041594278756,visa
239,aporter,Brightdog,Paul,Kelley,Female,pkelley@tazzy.biz,Torrance,188.96.129.248,1961/10/28,10020.02,374283713711893,americanexpress
240,dhunter,Omba,Andrew,Williamson,Female,awilliamson@vinder.info,Tiburon,249.54.101.101,1966/04/29,17197.02,30055031922709,diners-club-carte-blanche
241,wbell,Latz,Jessica,Lopez,Male,jlopez@thoughtstorm.net,Indian Wells,151.28.246.233,1960/08/22,20792.1,676393771631975578,maestro
242,arobinson,Shufflebeat,Kelly,Wood,Male,kwood@brainbox.net,McFarland,230.49.9.169,1966/03/11,28654.95,676250674643361450,maestro
243,mstephens,Kaymbo,Andrew,Rogers,Male,arogers@kwimbee.net,Lakewood,18.211.73.73,1972/01/23,17573.94,67639507754275263,maestro
244,hferguson,Shuffledrive,Louis,Mccoy,Female,lmccoy@dynazzy.mil,Livingston,155.204.94.177,1983/05/27,40301.2,67065030565804505,laser
245,rjones,Voolith,Eugene,Moreno,Female,emoreno@gigashots.name,San Rafael,124.182.180.163,1976/09/27,18593.55,5100130233591836,mastercard
246,cbishop,Wikibox,Victor,Thomas,Male,vthomas@babbleopia.biz,Yountville,210.178.146.97,1955/10/28,44686.16,0604230805189444410,maestro
247,acunningham,Ailane,Jason,Gutierrez,Female,jgutierrez@skyndu.com,Corona,241.110.119.203,1970/12/07,2214.25,58930261246265111,maestro
248,vgreene,Kaymbo,Randy,Stone,Female,rstone@twitterworks.net,Rio Dell,167.96.182.206,1957/01/21,25500.92,6388558793223047,instapayment
249,jjames,Jabbersphere,Sara,Garcia,Male,sgarcia@fanoodle.com,San Jacinto,8.133.89.91,1971/11/21,8293.33,30351138879631,diners-club-carte-blanche
250,jhoward,Myworks,Kathryn,Mccoy,Female,kmccoy@eare.biz,Patterson,179.47.164.24,1976/09/20,26747.97,3581327561861061,jcb
251,mburke,Mynte,Stephen,Mendoza,Female,smendoza@youfeed.info,Buena Park,233.98.176.159,1958/02/11,20492.98,3550810350065264,jcb
252,jharrison,Leexo,Nicholas,Montgomery,Female,nmontgomery@gabtype.gov,Cerritos,130.208.87.117,1969/08/01,43469.47,30250544808228,diners-club-carte-blanche
253,eharvey,BlogXS,Kelly,Mills,Male,kmills@skimia.mil,El Centro,37.96.178.0,1966/02/02,42233.3,6761016402920518,maestro
254,phenry,Browsedrive,Louise,Hayes,Male,lhayes@livepath.gov,Grass Valley,87.79.70.178,1985/08/10,23230.51,201992428287952,diners-club-enroute
255,cgray,Jetpulse,Karen,Robinson,Male,krobinson@flipopia.edu,Menlo Park,131.80.161.25,1971/10/07,25701.16,201959128452277,diners-club-enroute
256,gpierce,Camido,Gerald,West,Male,gwest@ozu.com,Simi Valley,137.123.49.25,1986/10/06,39942.89,5641825601882941,switch
257,wpeters,Plajo,John,Bishop,Female,jbishop@dabjam.name,Perris,148.53.6.24,1973/09/04,50398.16,3528700370525265,jcb
258,lweaver,Mydo,Catherine,Turner,Male,cturner@voonder.gov,Redwood City,36.237.20.117,1981/11/19,28439.23,3538424090951242,jcb
259,jwells,Fliptune,Paul,Jackson,Male,pjackson@meembee.com,Waterford,133.141.148.68,1951/05/06,30081.52,5384637784460069,mastercard
260,rdixon,Reallinks,Fred,White,Male,fwhite@bluejam.net,Irvine,28.210.157.225,1981/08/01,41714.19,3548489739658183,jcb
261,glane,Divavu,Dorothy,Wallace,Female,dwallace@dazzlesphere.com,Plymouth,59.110.90.126,1986/08/18,48183.81,3576579383640753,jcb
262,pclark,Avamm,Gloria,Morales,Male,gmorales@skyvu.biz,Taft,240.252.123.125,1981/12/23,50523.88,6771299299942156371,laser
263,egarcia,Mycat,Angela,Lewis,Male,alewis@wikibox.net,Escalon,229.223.212.251,1982/12/06,9333.79,4041599631306,visa
264,rtaylor,Katz,Rebecca,Robertson,Male,rrobertson@zooveo.name,Murrieta,6.93.203.181,1955/01/17,37963.92,4913686707310169,visa-electron
265,glopez,Geba,Nicole,Lane,Male,nlane@jayo.biz,Palo Alto,189.7.133.223,1957/05/02,38661.46,201482903413794,diners-club-enroute
266,gwells,Topicblab,Robert,Fisher,Male,rfisher@jaxworks.info,Grass Valley,10.100.134.154,1960/07/27,12491.32,3532755916470479,jcb
267,rhayes,Demimbu,Susan,Walker,Female,swalker@flipstorm.name,El Cerrito,197.101.237.201,1954/05/07,16137.82,3528357635315071,jcb
268,rmartinez,Divanoodle,Amy,Day,Male,aday@gabtype.info,Willows,147.61.96.45,1982/01/12,16163.5,30025121817051,diners-club-carte-blanche
269,rhughes,Skyba,Terry,Medina,Female,tmedina@quatz.info,Seal Beach,49.192.75.180,1968/11/09,33121.29,30143772353415,diners-club-carte-blanche
270,grodriguez,Livefish,Frances,Dixon,Female,fdixon@linkbridge.name,Clearlake,70.179.145.242,1965/03/15,35080.65,3577500721258842,jcb
271,pwatson,Topiczoom,Jerry,Morris,Male,jmorris@voomm.gov,Piedmont,122.155.142.152,1979/09/24,16718.07,36720721095785,diners-club-international
272,lmorrison,Aibox,Jack,Harvey,Male,jharvey@topdrive.net,Kerman,95.126.65.179,1965/12/23,32417.6,3582082023942046,jcb
273,jreed,Plajo,Arthur,Dixon,Male,adixon@livetube.gov,Hawthorne,84.6.7.225,1974/01/25,32207.14,5350923043386430,mastercard
274,rwatkins,Skipfire,Jose,Stewart,Male,jstewart@viva.name,Richmond,157.67.83.83,1967/04/18,17114.32,3575773130474779,jcb
275,jhamilton,Skiptube,Maria,Montgomery,Male,mmontgomery@kanoodle.gov,Rancho Mirage,213.86.59.21,1957/07/04,41080.77,6331105372936094853,switch
276,jelliott,Oyondu,Phyllis,West,Male,pwest@blogtags.net,Arcata,36.189.46.18,1975/12/18,46259.77,5450591226427385,diners-club-us-ca
277,jday,Izio,Catherine,Coleman,Female,ccoleman@rhyloo.mil,Willows,82.82.196.105,1979/02/10,27867.94,50189428913559440,maestro
278,bnelson,Topicblab,Ann,Harris,Female,aharris@centizu.edu,Downey,203.54.83.10,1972/09/12,19274.3,6386401732359949,instapayment
279,rgomez,Dabvine,Mildred,Stephens,Female,mstephens@nlounge.edu,Port Hueneme,42.253.46.186,1962/08/30,37789.62,5602252634961229,bankcard
280,rwoods,Babbleblab,Sharon,Oliver,Female,soliver@zoovu.net,Rancho Cordova,70.170.136.92,1966/04/13,48881.85,30502950152073,diners-club-carte-blanche
281,jfoster,Brainlounge,Lawrence,Schmidt,Male,lschmidt@twitterbeat.org,San Dimas,67.219.81.250,1968/05/28,11273.99,201997053699140,diners-club-enroute
282,jstanley,Fivespan,Lois,Evans,Male,levans@brainverse.org,South San Francisco,206.111.10.166,1966/12/05,6671.03,30436929199271,diners-club-carte-blanche
283,storres,Quamba,Phyllis,Reed,Female,preed@realcube.name,Redding,179.114.128.10,1962/02/18,38091.16,3542715087131894,jcb
284,hlewis,Edgetag,Jack,Cox,Female,jcox@zazio.net,Carson,204.216.118.248,1976/07/25,12739.92,676739080383009245,solo
285,jhanson,LiveZ,Russell,Hanson,Male,rhanson@voolith.org,Encinitas,124.200.18.58,1950/07/16,32415.64,3542430299662401,jcb
286,rhill,Ozu,Ronald,Carpenter,Male,rcarpenter@meembee.name,Novato,202.173.76.226,1971/01/09,33105.11,3554241960287963,jcb
287,pcarr,Meedoo,Brandon,Day,Male,bday@avamm.info,Walnut Creek,141.54.73.3,1966/03/07,26608.13,342577484688720,americanexpress
288,scarroll,Thoughtmix,Raymond,Bishop,Female,rbishop@omba.edu,Loma Linda,14.114.141.47,1971/08/12,6557.64,4026709521262392,visa-electron
289,gray,Browsetype,Harry,Perez,Female,hperez@yombu.name,Solana Beach,171.15.102.254,1959/01/25,42474.49,3546140544168767,jcb
290,mdavis,BlogXS,Janice,Chapman,Female,jchapman@avaveo.mil,Coronado,58.86.120.107,1990/03/14,41502.19,6334313380176119167,solo
291,rwoods,Nlounge,Joan,Lawson,Female,jlawson@tazz.com,Desert Hot Springs,60.9.60.54,1955/11/16,8935.32,379329586530178,americanexpress
292,wrivera,Centidel,Clarence,Woods,Male,cwoods@npath.net,Studio City,21.230.51.249,1989/04/17,40944.75,3553213193136763,jcb
293,pwells,Bubblemix,Louis,Flores,Female,lflores@meezzy.org,Woodland,4.3.150.223,1976/07/18,25687.69,5602223911984341,bankcard
294,jblack,Avamba,Anna,Gonzales,Male,agonzales@dabjam.biz,Woodside,55.93.73.188,1983/06/24,29622.34,374283928307107,americanexpress
295,rdiaz,Jaxworks,Sara,Arnold,Female,sarnold@yoveo.gov,Weed,99.220.124.131,1960/08/02,18553.48,349735948773461,americanexpress
296,lhanson,Twimm,Robert,Murray,Female,rmurray@viva.edu,Sunnyvale,146.28.52.59,1978/09/21,46768.6,67633949697973198,maestro
297,jdavis,Feedspan,Melissa,Olson,Male,molson@blogtag.org,Farmersville,8.214.190.107,1963/06/12,17733.36,6763855513887130487,maestro
298,jsullivan,Kwideo,Antonio,Richardson,Female,arichardson@skaboo.mil,Lodi,18.100.231.214,1969/03/02,25217.73,5432244010684356,mastercard
299,svasquez,InnoZ,Jennifer,Crawford,Male,jcrawford@wikibox.edu,Cupertino,22.182.86.68,1967/05/20,26487.26,3575169865616413,jcb
300,jgrant,Mynte,Richard,Ortiz,Male,rortiz@browseblab.mil,La Verne,242.104.195.17,1980/03/04,37626.16,3545048886330526,jcb
301,rgrant,Jaloo,Rachel,Carroll,Female,rcarroll@browseblab.edu,Pacific Grove,223.128.125.210,1956/08/06,36564.56,5587753956697217,mastercard
302,jramirez,Wikivu,Nicole,Anderson,Male,nanderson@photofeed.net,Antioch,208.245.119.93,1961/11/14,16064.52,3568834524167475,jcb
303,bbailey,Riffwire,Jane,Hart,Male,jhart@omba.gov,National City,193.182.245.54,1967/02/18,5689.59,4917065840264045,visa-electron
304,pshaw,Gabvine,Joyce,Ferguson,Female,jferguson@browsebug.com,Auburn,132.58.50.42,1957/07/17,31306.03,50207012467597333,maestro
305,jedwards,Youbridge,Billy,Garcia,Female,bgarcia@kimia.mil,Ventura,15.52.87.194,1987/11/25,39425.29,374288366274602,americanexpress
306,glong,Bluejam,Frances,Baker,Female,fbaker@talane.edu,Rolling Hills,21.174.35.11,1961/09/19,25241.86,5187752993134287,mastercard
307,astanley,Browsedrive,Phillip,Murray,Male,pmurray@shuffledrive.info,Maricopa,210.127.116.5,1989/06/06,8204.44,201669979290821,diners-club-enroute
308,rphillips,Youspan,Robert,Bell,Male,rbell@kwideo.mil,Grand Terrace,255.106.136.47,1988/03/04,37366.67,4917711255849933,visa-electron
309,agomez,Edgepulse,Timothy,Lee,Female,tlee@linkbridge.net,Tehama,30.33.122.93,1982/06/11,15165.21,3550516291017328,jcb
310,jellis,Topiczoom,Marie,Rivera,Male,mrivera@browsetype.mil,Diamond Bar,252.247.13.34,1965/07/02,26489.15,4917088897176250,visa-electron
311,ssims,Photojam,Dorothy,Hughes,Female,dhughes@aibox.com,San Joaquin,43.17.34.80,1968/02/20,14540.3,3582657022681917,jcb
312,jromero,Mynte,Linda,Gomez,Male,lgomez@photofeed.gov,Victorville,147.213.150.201,1956/12/17,28100.83,560223132600867282,china-unionpay
313,tcarroll,Mymm,Joan,Gardner,Female,jgardner@kwideo.name,Alameda,104.92.74.90,1978/02/26,44562.98,3572761427259667,jcb
314,rlarson,Twimm,Roger,Austin,Female,raustin@mymm.info,Livingston,68.237.209.70,1958/03/10,32625.26,6396361067032743,instapayment
315,fgreene,Babbleopia,Anne,Snyder,Female,asnyder@skinder.info,Ojai,82.123.56.185,1961/08/18,48833.98,3575706564213214,jcb
316,ebradley,Quire,Earl,Ford,Male,eford@vinte.com,Lincoln,187.242.109.225,1976/02/04,42384.69,3562183572960829,jcb
317,enelson,Wikivu,Elizabeth,Morgan,Male,emorgan@dynazzy.mil,Bell Gardens,86.53.96.89,1986/05/17,7712.66,30022429856816,diners-club-carte-blanche
318,pburns,Brainlounge,Barbara,Romero,Female,bromero@teklist.com,Hawaiian Gardens,46.178.75.30,1972/05/21,38349.29,3543506853318321,jcb
319,mford,Eabox,Andrew,Foster,Female,afoster@jetwire.net,Salinas,142.143.183.98,1952/06/14,16402.29,201467005989791,diners-club-enroute
320,wkelley,Lazz,Scott,Wells,Male,swells@jabberstorm.name,Ojai,215.217.23.146,1964/05/20,4090.22,58933325964919949,maestro
321,jalexander,Thoughtbridge,Diane,Rivera,Male,drivera@kare.info,Ceres,61.193.160.149,1955/03/22,45382.97,3538118462017562,jcb
322,cmills,Quinu,Diana,Stanley,Female,dstanley@riffpedia.gov,Corning,28.84.108.161,1969/01/18,2955.3,201881905348710,diners-club-enroute
323,wgordon,Youspan,Janet,Reyes,Female,jreyes@voolia.biz,Gonzales,82.95.90.197,1957/06/23,25487.15,3576739498581850,jcb
324,jlewis,Avamba,Martha,Fuller,Male,mfuller@kazio.edu,Wasco,195.199.198.152,1960/02/01,16350.3,3585110019474216,jcb
325,jtorres,Tagcat,Antonio,Reed,Male,areed@viva.info,Oakland,238.156.155.91,1968/05/16,48404.61,4041370464117,visa
326,hmorrison,Yamia,Eric,Torres,Female,etorres@eazzy.biz,Novato,235.15.155.124,1976/03/29,32074.88,5602259639156481,bankcard
327,hedwards,Livetube,Samuel,Turner,Female,sturner@twitternation.biz,Fowler,229.164.1.24,1989/10/16,41464.69,6334848888726247407,solo
328,tbryant,Flipstorm,Jerry,Wagner,Male,jwagner@buzzshare.edu,Buena Park,154.124.207.155,1985/12/27,46648.09,6761942836678564,maestro
329,jpalmer,Topicshots,Donald,Schmidt,Male,dschmidt@teklist.com,Hughson,226.15.69.10,1954/07/03,50153.23,3563543917544688,jcb
330,fbarnes,Zoomdog,Keith,Ferguson,Female,kferguson@kwimbee.edu,Cloverdale,40.19.204.90,1967/03/01,33463.99,5602236345385984,bankcard
331,ecooper,Plambee,Craig,Rice,Male,crice@plambee.mil,Benicia,105.48.68.181,1963/01/16,24739.37,3575209789416928,jcb
332,cwebb,Latz,Justin,Burton,Male,jburton@eabox.info,La Canada Flintridge,22.150.117.243,1957/08/06,46506.59,3564777126284988,jcb
333,flarson,Voolith,Russell,Mcdonald,Female,rmcdonald@gevee.biz,Torrance,100.107.238.37,1979/04/06,48935.12,341796134661256,americanexpress
334,mkelly,Realbuzz,Teresa,Harris,Female,tharris@tagchat.info,Placerville,0.86.78.118,1984/09/11,19444.17,5499890378559893,mastercard
335,jperez,Skippad,Debra,Ruiz,Female,druiz@dablist.com,Porterville,37.128.204.190,1965/11/29,26157.6,5010120653765902,mastercard
336,agray,Twinder,Joshua,Murray,Male,jmurray@vinte.mil,San Mateo,89.6.95.54,1971/08/20,18709.34,060467987311676884,maestro
337,phart,Aibox,Janice,Chapman,Female,jchapman@skyba.org,Pinole,109.30.248.143,1957/05/19,35216.87,3571747165506394,jcb
338,rcollins,Tavu,Tammy,Hill,Female,thill@teklist.gov,Lakewood,196.124.6.66,1964/03/25,8460.12,3576045372164379,jcb
339,tschmidt,Skipfire,Brandon,Gutierrez,Female,bgutierrez@skimia.biz,Culver City,9.187.40.165,1983/01/08,37449.86,3560352160373834,jcb
340,ewells,Quatz,Cynthia,Stewart,Female,cstewart@quamba.com,Rohnert Park,107.96.51.181,1953/05/18,5489.17,5602232929654732286,china-unionpay
341,jbishop,Gabvine,Kimberly,Rivera,Male,krivera@npath.gov,La Quinta,108.106.6.60,1950/09/27,9189.02,30588287122863,diners-club-carte-blanche
342,cbishop,Eire,Virginia,George,Male,vgeorge@browsezoom.mil,Vernon,64.77.106.168,1985/09/11,18616.51,50202036231583654,maestro
343,dyoung,Mynte,Debra,Thompson,Male,dthompson@topiclounge.gov,Chowchilla,211.69.237.76,1981/11/04,38961.81,3558073457259213,jcb
344,jthomas,Youopia,Terry,Gomez,Female,tgomez@zoomlounge.mil,Whittier,13.102.5.248,1968/05/31,43447.32,5010126132258724,mastercard
345,sdixon,Feednation,Walter,Hamilton,Female,whamilton@voomm.net,City of Commerce,178.102.97.177,1968/09/09,5375.95,30420102381161,diners-club-carte-blanche
